369,-5.0,9.0,15.0,-28.0,-9.0,0.0,-1.0,-3.0
370,1.0,35.0,60.0,18.0,-2.0,5.0,3.0,4.0
371,-9.0,-35.0,40.0,-12.0,-12.0,-33.0,-2.0,-2.0
372,2.0,-1.0,-65.0,12.0,-7.0,2.0,6.0,1.0
373,-6.0,-8.0,-41.0,-45.0,0.0,-2.0,-3.0,-1.0
374,3.0,-12.0,39.0,12.0,3.0,-14.0,-4.0,-2.0
375,-1.0,1.0,58.0,29.0,6.0,7.0,7.0,0.0
376,6.0,44.0,21.0,14.0,1.0,8.0,-8.0,0.0
377,-3.0,-17.0,29.0,-13.0,-5.0,-38.0,-9.0,-2.0
378,-1.0,7.0,52.0,9.0,-7.0,-3.0,-1.0,-2.0
379,0.0,14.0,57.0,1.0,3.0,1.0,-2.0,1.0
380,-7.0,-51.0,-44.0,-31.0,-5.0,4.0,-7.0,-4.0
381,4.0,-18.0,-47.0,1.0,7.0,-10.0,5.0,1.0
382,-5.0,-25.0,57.0,23.0,3.0,3.0,1.0,-3.0
383,-7.0,-12.0,-25.0,-8.0,-5.0,-3.0,2.0,0.0
384,9.0,41.0,0.0,-14.0,-6.0,-8.0,-3.0,3.0
385,-1.0,-19.0,43.0,-14.0,5.0,27.0,4.0,3.0
386,6.0,16.0,-14.0,-6.0,3.0,8.0,15.0,3.0
387,-6.0,-22.0,0.0,15.0,-7.0,1.0,-7.0,-8.0
388,-11.0,-27.0,-18.0,-24.0,6.0,6.0,2.0,-1.0
389,3.0,16.0,-3.0,-7.0,-15.0,1.0,-7.0,2.0
390,10.0,-2.0,-42.0,-21.0,2.0,1.0,-6.0,4.0
391,-3.0,-16.0,-66.0,24.0,4.0,8.0,17.0,1.0
392,3.0,46.0,-35.0,-11.0,-2.0,-1.0,4.0,1.0
393,6.0,42.0,20.0,29.0,16.0,22.0,-3.0,0.0
394,-5.0,-21.0,-24.0,-5.0,0.0,-14.0,3.0,-1.0
395,1.0,7.0,-27.0,-30.0,-8.0,2.0,-12.0,-3.0
396,8.0,37.0,-12.0,25.0,3.0,11.0,4.0,3.0
397,-3.0,-2.0,-46.0,1.0,16.0,-4.0,-4.0,-2.0
398,3.0,-19.0,-12.0,-22.0,-10.0,0.0,-5.0,0.0
399,5.0,7.0,-26.0,-8.0,3.0,-2.0,-2.0,3.0
400,-5.0,34.0,34.0,12.0,2.0,29.0,-5.0,-2.0
401,-2.0,-6.0,-22.0,9.0,4.0,12.0,9.0,2.0
402,-4.0,-16.0,-6.0,2.0,3.0,3.0,5.0,2.0
403,12.0,28.0,-4.0,19.0,13.0,3.0,-7.0,2.0
404,2.0,2.0,-22.0,28.0,2.0,1.0,-3.0,-2.0
405,2.0,2.0,-40.0,-28.0,-5.0,-3.0,-5.0,1.0
406,-3.0,-7.0,69.0,-5.0,0.0,0.0,1.0,-1.0
407,-5.0,-11.0,22.0,23.0,-3.0,2.0,8.0,-1.0
408,2.0,-57.0,-32.0,14.0,-8.0,-1.0,1.0,0.0
409,-5.0,-24.0,28.0,-29.0,16.0,-1.0,1.0,0.0
410,-3.0,-8.0,-44.0,12.0,-1.0,-11.0,2.0,2.0
411,3.0,14.0,51.0,-21.0,-11.0,-3.0,1.0,-1.0
412,1.0,18.0,-72.0,-5.0,-1.0,-2.0,-6.0,-2.0
413,-7.0,-12.0,95.0,14.0,-12.0,-11.0,-2.0,-5.0
414,-11.0,8.0,44.0,-11.0,-5.0,-9.0,-2.0,-4.0
415,4.0,20.0,-35.0,0.0,-11.0,-3.0,-7.0,4.0
416,0.0,2.0,14.0,-10.0,6.0,-8.0,-1.0,-2.0
417,5.0,13.0,-31.0,-7.0,-3.0,2.0,0.0,0.0
418,2.0,-30.0,31.0,12.0,1.0,6.0,1.0,1.0
419,-3.0,-21.0,-48.0,8.0,2.0,-2.0,0.0,3.0
420,-5.0,-10.0,4.0,-2.0,-6.0,-7.0,2.0,-3.0
421,1.0,-35.0,-60.0,-55.0,-12.0,-15.0,-7.0,0.0
422,5.0,4.0,46.0,10.0,2.0,16.0,7.0,4.0
423,-5.0,-24.0,-26.0,15.0,-5.0,-7.0,-5.0,-1.0
424,-1.0,20.0,53.0,-8.0,-1.0,-2.0,1.0,-4.0
425,-5.0,-12.0,-5.0,-10.0,-2.0,-9.0,-7.0,-5.0
426,-1.0,10.0,-80.0,-19.0,-8.0,-13.0,0.0,0.0
427,-10.0,-45.0,-2.0,-1.0,-7.0,1.0,-3.0,-4.0
428,-11.0,32.0,31.0,-19.0,-4.0,23.0,-2.0,-6.0
429,-2.0,-20.0,-24.0,-14.0,-8.0,2.0,-2.0,0.0
430,4.0,14.0,-23.0,6.0,1.0,-17.0,-4.0,4.0
431,0.0,4.0,84.0,21.0,4.0,14.0,2.0,-1.0
432,4.0,5.0,-55.0,-42.0,-7.0,-20.0,1.0,3.0
433,6.0,41.0,33.0,39.0,12.0,6.0,2.0,2.0
434,-5.0,-31.0,42.0,40.0,12.0,19.0,5.0,-2.0
435,5.0,21.0,24.0,6.0,0.0,-1.0,1.0,2.0
436,-4.0,-15.0,-11.0,-16.0,-1.0,12.0,1.0,-2.0
437,3.0,-10.0,-70.0,-14.0,0.0,-3.0,1.0,2.0
438,1.0,-45.0,20.0,40.0,8.0,5.0,4.0,-1.0
439,-1.0,3.0,74.0,-16.0,1.0,0.0,-4.0,-1.0
